filepath,filename,label,split
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_73.jpg,scratches_73.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_80.jpg,inclusion_80.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_139.jpg,inclusion_139.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_89.jpg,pitted_surface_89.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_42.jpg,patches_42.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_35.jpg,scratches_35.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_251.jpg,pitted_surface_251.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_85.jpg,patches_85.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_269.jpg,pitted_surface_269.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_278.jpg,patches_278.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_210.jpg,rolled-in_scale_210.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_91.jpg,inclusion_91.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_251.jpg,scratches_251.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_233.jpg,inclusion_233.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_39.jpg,patches_39.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_96.jpg,patches_96.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_8.jpg,patches_8.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_172.jpg,pitted_surface_172.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_145.jpg,pitted_surface_145.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_150.jpg,crazing_150.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_51.jpg,rolled-in_scale_51.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_291.jpg,scratches_291.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_101.jpg,rolled-in_scale_101.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_294.jpg,crazing_294.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_170.jpg,scratches_170.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_186.jpg,inclusion_186.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_298.jpg,pitted_surface_298.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_255.jpg,inclusion_255.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_199.jpg,inclusion_199.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_238.jpg,scratches_238.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_36.jpg,scratches_36.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_82.jpg,crazing_82.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_61.jpg,inclusion_61.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_16.jpg,crazing_16.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_163.jpg,scratches_163.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_37.jpg,scratches_37.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_7.jpg,crazing_7.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_208.jpg,crazing_208.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_93.jpg,crazing_93.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_284.jpg,rolled-in_scale_284.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_32.jpg,crazing_32.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_248.jpg,patches_248.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_43.jpg,crazing_43.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_58.jpg,inclusion_58.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_69.jpg,patches_69.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_261.jpg,crazing_261.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_87.jpg,crazing_87.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_5.jpg,pitted_surface_5.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_48.jpg,pitted_surface_48.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_285.jpg,pitted_surface_285.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_76.jpg,rolled-in_scale_76.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_36.jpg,inclusion_36.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_70.jpg,scratches_70.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_84.jpg,scratches_84.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_248.jpg,pitted_surface_248.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_215.jpg,scratches_215.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_68.jpg,inclusion_68.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_8.jpg,pitted_surface_8.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_176.jpg,inclusion_176.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_262.jpg,inclusion_262.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_213.jpg,rolled-in_scale_213.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_125.jpg,scratches_125.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_8.jpg,scratches_8.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_162.jpg,inclusion_162.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_124.jpg,crazing_124.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_262.jpg,scratches_262.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_15.jpg,inclusion_15.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_223.jpg,crazing_223.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_54.jpg,inclusion_54.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_219.jpg,pitted_surface_219.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_78.jpg,patches_78.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_11.jpg,rolled-in_scale_11.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_74.jpg,patches_74.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_26.jpg,patches_26.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_113.jpg,inclusion_113.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_133.jpg,scratches_133.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_182.jpg,rolled-in_scale_182.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_294.jpg,inclusion_294.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_212.jpg,scratches_212.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/Validation_Images/crazing_240.jpg,crazing_240.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_3.jpg,rolled-in_scale_3.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_157.jpg,rolled-in_scale_157.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_24.jpg,rolled-in_scale_24.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_14.jpg,inclusion_14.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_229.jpg,rolled-in_scale_229.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_276.jpg,patches_276.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_160.jpg,pitted_surface_160.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_170.jpg,inclusion_170.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_137.jpg,inclusion_137.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_106.jpg,patches_106.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_206.jpg,rolled-in_scale_206.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_239.jpg,rolled-in_scale_239.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_122.jpg,patches_122.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_266.jpg,scratches_266.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_116.jpg,rolled-in_scale_116.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_83.jpg,rolled-in_scale_83.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_87.jpg,rolled-in_scale_87.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_261.jpg,patches_261.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_55.jpg,scratches_55.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_300.jpg,inclusion_300.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_111.jpg,pitted_surface_111.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_200.jpg,scratches_200.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_144.jpg,rolled-in_scale_144.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_50.jpg,scratches_50.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_232.jpg,crazing_232.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_226.jpg,pitted_surface_226.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_99.jpg,pitted_surface_99.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_154.jpg,pitted_surface_154.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_100.jpg,inclusion_100.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_18.jpg,scratches_18.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_249.jpg,inclusion_249.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/Validation_Images/rolled-in_scale_176.jpg,rolled-in_scale_176.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_205.jpg,inclusion_205.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_245.jpg,pitted_surface_245.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_225.jpg,crazing_225.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_226.jpg,rolled-in_scale_226.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_265.jpg,patches_265.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_97.jpg,inclusion_97.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_166.jpg,rolled-in_scale_166.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_100.jpg,scratches_100.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_222.jpg,pitted_surface_222.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_175.jpg,patches_175.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_97.jpg,patches_97.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_178.jpg,patches_178.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/Validation_Images/patches_151.jpg,patches_151.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_131.jpg,inclusion_131.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_50.jpg,inclusion_50.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_266.jpg,pitted_surface_266.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_196.jpg,rolled-in_scale_196.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_51.jpg,inclusion_51.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_46.jpg,inclusion_46.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_20.jpg,patches_20.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_134.jpg,rolled-in_scale_134.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_291.jpg,crazing_291.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_210.jpg,patches_210.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_28.jpg,scratches_28.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_60.jpg,inclusion_60.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_52.jpg,patches_52.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_247.jpg,rolled-in_scale_247.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_60.jpg,rolled-in_scale_60.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_38.jpg,scratches_38.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_155.jpg,patches_155.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_138.jpg,patches_138.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_121.jpg,crazing_121.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_138.jpg,scratches_138.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_237.jpg,scratches_237.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_218.jpg,pitted_surface_218.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_198.jpg,inclusion_198.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_8.jpg,rolled-in_scale_8.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_134.jpg,pitted_surface_134.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_225.jpg,pitted_surface_225.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_279.jpg,pitted_surface_279.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_59.jpg,crazing_59.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_292.jpg,inclusion_292.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_299.jpg,inclusion_299.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_271.jpg,pitted_surface_271.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_15.jpg,rolled-in_scale_15.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_137.jpg,crazing_137.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_48.jpg,crazing_48.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_220.jpg,patches_220.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_259.jpg,patches_259.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_184.jpg,pitted_surface_184.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_202.jpg,scratches_202.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_220.jpg,scratches_220.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_37.jpg,inclusion_37.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_133.jpg,crazing_133.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_129.jpg,crazing_129.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_156.jpg,crazing_156.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_202.jpg,crazing_202.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_228.jpg,scratches_228.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_178.jpg,rolled-in_scale_178.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_202.jpg,rolled-in_scale_202.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_26.jpg,rolled-in_scale_26.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_131.jpg,rolled-in_scale_131.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_197.jpg,pitted_surface_197.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_40.jpg,inclusion_40.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_270.jpg,scratches_270.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_67.jpg,patches_67.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_159.jpg,rolled-in_scale_159.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_41.jpg,patches_41.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_219.jpg,rolled-in_scale_219.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_198.jpg,pitted_surface_198.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_110.jpg,scratches_110.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_101.jpg,inclusion_101.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_290.jpg,patches_290.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_266.jpg,patches_266.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_51.jpg,pitted_surface_51.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_33.jpg,rolled-in_scale_33.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_56.jpg,inclusion_56.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_246.jpg,pitted_surface_246.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_218.jpg,patches_218.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/scratches_69.jpg,scratches_69.jpg,scratches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_281.jpg,inclusion_281.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_4.jpg,crazing_4.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_9.jpg,crazing_9.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_66.jpg,patches_66.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_107.jpg,pitted_surface_107.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_168.jpg,patches_168.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_118.jpg,inclusion_118.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_283.jpg,pitted_surface_283.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_47.jpg,pitted_surface_47.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/inclusion_252.jpg,inclusion_252.jpg,inclusion,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/Validation_Images/crazing_166.jpg,crazing_166.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_225.jpg,patches_225.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_211.jpg,pitted_surface_211.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_60.jpg,patches_60.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_22.jpg,rolled-in_scale_22.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_236.jpg,rolled-in_scale_236.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/rolled-in_scale_96.jpg,rolled-in_scale_96.jpg,rolled-in_scale,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/crazing_224.jpg,crazing_224.jpg,crazing,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_158.jpg,patches_158.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/pitted_surface_22.jpg,pitted_surface_22.jpg,pitted_surface,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_250.jpg,patches_250.jpg,patches,train
/home/claude/NEU-DET-Steel-Surface-Defect-Detection/IMAGES/patches_43.jpg,patches_43.jpg,patches,train
